Article ID,Sentence ID,Sentence,Article,Link,Category,Subcategory,Number of Words
16,692,"Wie in England üblich, erbte nur der älteste Sohn des Herzogs diesen Titel, nicht aber dessen jüngerer Bruder, Churchills Vater Randolph. ",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,22
16,693,Winston Churchill galt demnach als Bürgerlicher.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,6
16,694,"In den 1950er Jahren lehnte er die erbliche Peerswürde ab, er wurde jedoch 1953 zum Ritter des Hosenbandordens geschlagen und damit als „Sir Winston Churchill“ in den nichterblichen Adelsstand erhoben.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,30
16,695,"Seine Herkunft aus der britischen Hocharistokratie sicherte ihm in seiner Jugend die Aufnahme in renommierte Internate und eine Laufbahn als Armeeoffizier, obwohl seine Leistungen als Schüler eher mangelhaft waren.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,29
16,696,"Von 1881 bis 1892 besuchte Churchill Eliteschulen in Ascot, Brighton und Harrow.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,12
16,697,"Das autoritäre Erziehungssystem dort widerstrebte ihm, und er blieb mehrfach sitzen.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,11
16,698,"Nach der Schulzeit bewarb er sich beim Militär, fiel jedoch zweimal durch die Aufnahmeprüfung.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,14
16,699,1893 kam er doch noch als Kadett nach Sandhurst und mit 21 Jahren als Kavallerieleutnant zum 4. Husarenregiment.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,18
16,700,Auf der Militärakademie und in der Armee fühlte sich Churchill zum ersten Mal am richtigen Platz.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,16
16,701,"Ohne schulischen Druck erwarb er sich nun auch eine profunde literarische Bildung und begann kurz darauf, selbst zu schreiben.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,19
16,702,"Bis zu seinem Lebensende sollte er als Journalist und Buchautor einen geschliffenen Stil pflegen, der ihm den Nobelpreis für Literatur einbrachte.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,21
16,703,Als seine größte Freude in Sandhurst bezeichnete Churchill in seiner 1930 erschienenen Autobiographie jedoch das Reiten.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,16
16,704,"Sportliche Betätigung war stets Teil seines Lebens, und für das ihm zugeschriebene Zitat No Sports gibt es keinen Beleg.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,19
16,705,"Zwischen 1895 und 1901 nahm Churchill als aktiver Soldat und Kriegsberichterstatter an fünf verschiedenen Kolonialkriegen teil, unter anderem in Kuba auf Seiten der Spanier während des dortigen Unabhängigkeitskrieges und in verschiedenen Teilen des Empire, etwa in Malakand in der Nordwestlichen Grenzprovinz Britisch-Indiens.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,42
16,706,1898 nahm er als Leutnant freiwillig am Feldzug zur Niederschlagung des Mahdi-Aufstandes im Sudan teil.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,15
16,707,Dabei ritt er in der Schlacht von Omdurman eine der letzten großen Kavallerieattacken der britischen Militärgeschichte mit.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,17
16,708,Über diesen Feldzug verfasste er das Buch The River War: An Historical Account of the Reconquest of the Sudan.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,19
16,709,Den Zweiten Burenkrieg erlebte er als Kriegsberichterstatter der Morning Post.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,10
16,710,"Seinem Biographen Martin Gilbert zufolge war der Vertrag, den Churchill mit der Zeitung aushandelte, „wahrscheinlich der günstigste Vertrag, den überhaupt ein Kriegsberichterstatter bis dahin abgeschlossen hatte“.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,26
16,711,"Außerdem habe er „allgemein dazu […] geführt, die Bezahlung von Journalisten zu verbessern“.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,13
16,712,"Nachdem Churchill bei einem Eisenbahnüberfall der Buren gefangen genommen worden war, gelang ihm eine spektakuläre Flucht von Pretoria zur fast 500 Kilometer entfernten Delagoa-Bucht in der portugiesischen Kolonie Mosambik.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,29
16,713,"Zwei Bücher[6] über seine südafrikanischen Abenteuer, seine Kriegsberichte und seine abenteuerliche Flucht machten ihn bekannt und in den Augen vieler Landsleute zu einem Nationalhelden.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,24
16,714,Dies kam ihm bei der Unterhauswahl des Jahres 1900 zugute.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,10
16,715,Bereits 1899 hatte sich Churchill bei einer Nachwahl vergeblich um einen Sitz im britischen Unterhaus bemüht.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,16
16,716,Nach seiner Rückkehr aus dem Burenkrieg kandidierte er erfolgreich bei den Unterhauswahlen des Jahres 1900 und zog im März 1901 als frisch gewählter Konservativer für den Wahlkreis Oldham ins Parlament ein.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,31
16,717,Seinen ersten bedeutenden Auftritt im Parlament hatte er am 31. Mai 1904 mit dem demonstrativen Übertritt von den Konservativen zu den Liberalen.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,22
16,718,"Als Grund dafür gab er an, dass er in der Frage „Freihandel oder Schutzzoll“ die Haltung der Liberalen teile, die für den Freihandel eintraten.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,24
17,719,Der Friedensnobelpreis ist der wichtigste internationale Friedenspreis und eine Kategorie des von dem schwedischen Erfinder und Industriellen Alfred Nobel gestifteten Nobelpreises.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,21
17,720,"Nach Maßgabe des Stifters soll er an denjenigen vergeben werden, „der am meisten oder am besten auf die Verbrüderung der Völker und die Abschaffung oder Verminderung stehender Heere sowie das Abhalten oder die Förderung von Friedenskongressen hingewirkt“ und damit „im vergangenen Jahr der Menschheit den größten Nutzen erbracht“ hat.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,49
17,721,"Die Auszeichnung wird seit 1901 jedes Jahr am Todestag Alfred Nobels, dem 10. Dezember, in Oslo verliehen.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,17
17,722,Sie ist seit 2017 mit 9 Millionen Schwedischen Kronen (ca. 874.000 Euro) dotiert.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,13
17,723,"Für die Vergabe ist, im Gegensatz zu den anderen Preiskategorien des Nobelpreises, keine schwedische Institution zuständig, sondern ein vom norwegischen Parlament bestimmtes fünfköpfiges Komitee, weswegen der Preis als einziger unter den Nobelpreisen nicht in Stockholm verliehen wird.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,37
17,724,Eine Aufstellung aller Preisträger findet sich unter Liste der Friedensnobelpreisträger.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,10
17,725,"Anders als bei allen anderen Nobelpreisen, die in Stockholm vergeben werden, erfolgt die Verleihung im Rathaus von Oslo, der norwegischen Hauptstadt.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,21
17,726,"Der Preisträger des Friedensnobelpreises wird von einem fünfköpfigen Komitee, dem Norwegischen Nobelkomitee, ausgewählt.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,13
17,727,"Die Mitglieder des Komitees werden vom norwegischen Parlament, dem Storting, ernannt.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,11
17,728,"Die Ursache für die Vergabe durch ein norwegisches Gremium liegt vermutlich darin, dass zu Nobels Lebzeiten Schweden und Norwegen vereinigt waren und außenpolitische Fragen nur durch das schwedische Parlament entschieden wurden.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,31
17,729,"Nobel selbst hat nie erklärt, warum er den Preis nicht wie alle anderen in Schweden vergeben lassen wollte.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,18
17,730,"Man geht allerdings davon aus, dass er der Meinung war, das norwegische Parlament, das nur für die Innenpolitik verantwortlich war, wäre Manipulationen durch die Regierung weniger stark ausgesetzt.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,28
17,731,"Alfred Nobel schätzte zudem den norwegischen Autor Bjørnstjerne Bjørnson sehr, was seine Entscheidung beeinflusst haben könnte.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,16
17,732,"Das Komitee zur Vergabe des Friedensnobelpreises besteht aus fünf Personen, die vom norwegischen Parlament ausgewählt und ernannt werden.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,18
17,733,"Diese Auswahl gilt für einen Zeitraum von sechs Jahren, wobei die Mitglieder auch wiedergewählt werden können.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,16
17,734,Die politische Zusammensetzung des Parlaments spiegelt sich dabei naturgemäß auch in der Zusammensetzung des Komitees wider.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,16
17,735,Das Komitee selbst wählt aus seinen Reihen den Vorsitzenden und dessen Stellvertreter.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,12
17,736,Der Direktor des Nobel-Institutes stellt den Sekretär des Komitees dar.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,10
17,737,"Obwohl es sich dabei nicht um eine Vorgabe handelt, waren bislang alle Vertreter dieses Ausschusses Norweger.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,16
17,738,Das Komitee ist in seiner Entscheidung vollkommen unabhängig von äußeren Einflüssen.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,11
17,739,"Die Sitzungen müssen nicht protokolliert und Entscheidungen nicht gerechtfertigt werden, auch dann nicht, wenn es zu gegensätzlichen Meinungen kommt.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,19
17,740,Entsprechend nimmt das Komitee auch in den nach der Vergabe folgenden Diskussionen nie Stellung zur Entscheidung.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,16
17,741,Bis 1936 konnten auch Mitglieder des Parlamentes zu Vertretern des Komitees gewählt werden.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,13
17,742,Dies änderte sich nach der Vergabe des Friedensnobelpreises an den deutschen Dissidenten Carl von Ossietzky.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,15
17,743,Diese Vergabe wurde von Deutschland und besonders von Adolf Hitler scharf verurteilt und als Akt aggressiver Außenpolitik Norwegens gegenüber dem Deutschen Reich gewertet.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,23
17,744,Seitdem gab es keine Abgeordneten in diesem Ausschuss.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,8
17,745,"1977 wurde die Regel insofern noch einmal verschärft, dass keine Mitglieder aus regierungsnahen Ausschüssen zugelassen werden, gleichzeitig mit der Namensänderung von „Nobel-Komitee des norwegischen Parlamentes“ in „Norwegisches Nobel-Komitee“.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,28
17,746,"Vorschläge für den Friedensnobelpreis können neben den aktuellen oder ehemaligen Mitgliedern des Komitees sowie den Beratern des Komitees und früheren Preisträgern bzw. den Vorständen von ausgezeichneten Organisationen alle Mitglieder der Regierung oder des Parlamentes sowie das Staatsoberhaupt eines souveränen Staates, die Richter des Internationalen Gerichtshofs und des ständigen Schiedshofs in Den Haag sowie Professoren der Fachrichtungen Sozialwissenschaft, Geschichte, Philosophie, Recht und Theologie, die Leiter von Universitäten und von Friedensforschungsinstituten und ähnlichen Organisationen einreichen.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,73
17,747,"Der Friedensnobelpreis kann auch an Personen oder Organisationen vergeben werden, die an einem noch laufenden Friedensprozess beteiligt sind, nicht nur für die abschließende Lösung eines Konflikts.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,26
17,748,Daher können einige Friedensnobelpreise im Nachhinein als fraglich erachtet werden.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,10
17,749,"Dies gilt besonders für den Friedensnobelpreis des Jahres 1973, als Henry Kissinger (USA) und Lê ??c Th? (Vietnam) (verzichtete auf den Preis) für das Friedensabkommen von 1973 in Vietnam ausgezeichnet wurden.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,31
17,750,"Auch der Friedensnobelpreis von 2009 an den US-Präsidenten Barack Obama wurde kritisiert, weil dieser erst kurz zuvor ins Amt gewählt worden war und somit noch keine nennenswerten politischen Schritte unternommen hatte.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,31
17,751,Die Nominierungen müssen bis spätestens zum 1. Februar des betreffenden Jahres erfolgen.[6] Es gilt das Datum des Poststempels. ,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,19
17,752,Spätere Nominierungen werden für das laufende Jahr nicht angenommen und gehen in die Entscheidung zum nächsten Jahr ein.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,18
17,753,Die Vergabe des Friedensnobelpreises ist besonders stark geprägt von Widersprüchen und ist entsprechend umstritten.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,14
17,754,"Die ausgewählten Personen und Organisationen wirken häufig stark polarisierend, und es kommt bei nahezu jeder Vergabe zu Anfeindungen über die Entscheidung.",Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,21
17,755,Eine Rücknahme des Preises ist jedoch nicht möglich und die Entscheidung des Gremiums entsprechend nicht formal anfechtbar.,Friedensnobelpreis,https://de.wikipedia.org/wiki/Friedensnobelpreis,Geschichte,Geschichte des 20. Jahrhunderts,17
